smiles,CYP1A2_IC50_PIC50,source,CYP1A2_Ki_PIC50,CYP2C9_IC50_PIC50,CYP2C9_Ki_PIC50,CYP2C19_IC50_PIC50,CYP2C19_Ki_PIC50,CYP2D6_IC50_PIC50,CYP2D6_Ki_PIC50,CYP3A4_IC50_PIC50,CYP3A4_Ki_PIC50,CYP2B6_IC50_PIC50,CYP2B6_Ki_PIC50
Cc1cc(OCC2CCOCC2)cc(C)c1-c1ccc(F)c2c1CC[C@H]2Nc1ccc([C@H]2C[C@@H]2C(=O)O)nc1,,chembl_CYP2C19_IC50,,,,4.8,,,,,,,
Cc1cc(OCCC(C)(C)O)cc(C)c1-c1ccc(F)c2c1CC[C@H]2Nc1ccc([C@H]2C[C@@H]2C(=O)O)nc1,,chembl_CYP2C19_IC50,,,,4.85,,,,,,,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1ccc(F)c2c1CC[C@H]2Nc1ccc([C@H]2C[C@@H]2C(=O)O)nc1,,chembl_CYP2C19_IC50,,,,4.77,,,,,,,
Cc1cc(Oc2cncc(Cl)c2)cc(C(=O)Nc2ccc(F)cn2)n1,,chembl_CYP2C19_IC50,,,,4.67,,,,,,,
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cc(F)ccn2)n1,,chembl_CYP2C19_IC50,,,,5.24,,,,,,,
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,,chembl_CYP2C19_IC50,,,,5.27,,,,,,,
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cccc(F)n2)n1,,chembl_CYP2C19_IC50,,,,5.75,,,,,,,
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(Cl)cn2)n1,,chembl_CYP2C19_IC50,,,,4.96,,,,,,,
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,,chembl_CYP2C19_IC50,,,,4.92,,,,,,,
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2cccc(F)n2)n1,,chembl_CYP2C19_IC50,,,,5.75,,,,,,,
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,,chembl_CYP2C19_IC50,,,,7.2,,,,,,,
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@@H](C)N)c(C)c34)ccc2[nH]1,,chembl_CYP2C19_IC50,,,,5.01,,,,,,,
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](N)CC(C)C)c(C)c34)ccc2[nH]1,,chembl_CYP2C19_IC50,,,,5.57,,,,,,,
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,,chembl_CYP2C19_IC50,,,,4.64,,,,,,,
Cc1cc2cc(/N=C(/NC#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,4.54,,,,,,,
Cc1cc2cc(/N=C(/NC(=O)c3cccnc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ncccn3)ccc2nc1N,,chembl_CYP2C19_IC50,,,,4.68,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)N(C)C)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,4.37,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)O)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,3.9136401693252516,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(N)=O)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,4.66,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3ccc(Cl)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,4.92,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3ccc[n+]([O-])c3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,3.9136401693252516,,,,,,,
Cc1cc2cc(N/C(=N\C(=O)c3cncc(C(N)=O)c3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1ccc(-c2cc(-c3ccc(C4CCC(C)(C)CC4)cc3)[nH]c(=O)c2-c2nn[nH]n2)cc1,,chembl_CYP2C19_IC50,,,,5.03,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCC(F)(F)F)cc3)[nH]c(=O)c2-c2nn[nH]n2)cc1,,chembl_CYP2C19_IC50,,,,4.89,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCC(F)(F)F)cc3C(F)(F)F)[nH]c(=O)c2-c2nnn[nH]2)cc1,,chembl_CYP2C19_IC50,,,,4.96,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCC(F)(F)F)cc3Cl)[nH]c(=O)c2-c2nnn[nH]2)cc1,,chembl_CYP2C19_IC50,,,,5.22,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCC(F)(F)F)cc3F)[nH]c(=O)c2-c2nnn[nH]2)cc1,,chembl_CYP2C19_IC50,,,,5.12,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCC(F)(F)F)cc3F)[nH]c(=O)c2C(=O)NS(=O)(=O)C2CC2)cc1,,chembl_CYP2C19_IC50,,,,5.57,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCCC(F)(F)F)cc3F)[nH]c(=O)c2-c2nnn[nH]2)cc1,,chembl_CYP2C19_IC50,,,,4.96,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCCCC(F)(F)F)cc3F)[nH]c(=O)c2-c2nnn[nH]2)cc1,,chembl_CYP2C19_IC50,,,,5.72,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCCCC(F)(F)F)cc3F)[nH]c(=O)c2C(=O)NS(=O)(=O)C2CC2)cc1,,chembl_CYP2C19_IC50,,,,6.1,,,,,,,
Cc1ccc(-c2cc(-c3ccc(OCCCCCC(F)(F)F)cc3F)[nH]c(=O)c2C(=O)NS(C)(=O)=O)cc1,,chembl_CYP2C19_IC50,,,,5.68,,,,,,,
Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,chembl_CYP2C19_IC50,,,,4.8,,,,,,,
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,,chembl_CYP2C19_IC50,,,,4.46,,,,,,,
Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2)n1-c1cccc(C(=O)O)c1,,chembl_CYP2C19_IC50,,,,5.41,,,,,,,
Cc1ccc(-c2cc(Br)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,,chembl_CYP2C19_IC50,,,,5.17,,,,,,,
Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(C(F)(F)F)nc3)cc(C(C)(C)O)c2)nc1,,chembl_CYP2C19_IC50,,,,4.72,,,,,,,
Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(F)cn3)cc(C3=NO[C@H](c4ccccn4)C3)c2)nc1,,chembl_CYP2C19_IC50,,,,5.24,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,,chembl_CYP2C19_IC50,,,,4.8,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc([S+](C)[O-])cc2)cc1,,chembl_CYP2C19_IC50,,,,4.58,,,,,,,
Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,,chembl_CYP2C19_IC50,,,,5.19,,,,,,,
Cc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccccn5)ccc43)cc2)cn1,,chembl_CYP2C19_IC50,,,,8.0,,,,,,,
Cc1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c[n+]1[O-],,chembl_CYP2C19_IC50,,,,4.58,,,,,,,
Cc1ccc(-c2ccccc2C(=O)Nc2ccc(C(=O)N3C[C@@H]4C5CCC(C5)N4Cc4cc(Cl)ccc43)cc2)cc1,,chembl_CYP2C19_IC50,,,,5.13,,,,,,,
Cc1ccc(-c2ncc3c(cc(CN4CC[C@H](N)C4)n3C(C)C)c2-c2ccc(C#N)c(F)c2)cc1C,,chembl_CYP2C19_IC50,,,,4.54,,,,,,,
Cc1ccc(-c2ncc3c(cc(CN4CC[C@H](N)C4)n3CC(F)F)c2-c2ccc(C#N)c(F)c2)cc1C,,chembl_CYP2C19_IC50,,,,4.34,,,,,,,
Cc1ccc(-c2ncc3c(n2)N2CCOC[C@@]2(C)C(=O)N3[C@H]2CC[C@H](O)CC2)c2cc[nH]c12,,chembl_CYP2C19_IC50,,,,5.3,,,,,,,
Cc1ccc(-c2ncnc(Nc3ccc(CN)cc3)c2O)cc1,,chembl_CYP2C19_IC50,,,,5.77,,,,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-n3ccnc3)cc2)cc1,,chembl_CYP2C19_IC50,,,,6.1,,,,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-n3cnnc3)cc2)cc1,,chembl_CYP2C19_IC50,,,,5.16,,,,,,,
Cc1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,,chembl_CYP2C19_IC50,,,,5.05,,,,,,,
Cc1ccc(C(=O)C(Cn2ccnc2)NC(=O)c2ccc(-c3ccc(Cl)cc3)s2)cc1,,chembl_CYP2C19_IC50,,,,5.74,,,,,,,
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,,chembl_CYP2C19_IC50,,,,5.380000000000001,,,,,,,
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1,,chembl_CYP2C19_IC50,,,,4.4,,,,,,,
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1ccc(C(=O)NC[C@H]2CN(c3ccc(N4CCOCC4=O)cc3)C(=O)O2)s1,,chembl_CYP2C19_IC50,,,,4.78,,,,,,,
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,,chembl_CYP2C19_IC50,,,,6.96,,,,,,,
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,,chembl_CYP2C19_IC50,,,,4.64,,,,,,,
Cc1ccc(C(=O)c2nc3ccc(O)cc3s2)cc1O,,chembl_CYP2C19_IC50,,,,4.27,,,,,,,
Cc1ccc(C(C)(O)c2nc(-n3ccc(NC(=O)c4cscn4)cc3=O)c[nH]2)cc1,,chembl_CYP2C19_IC50,,,,4.85,,,,,,,
Cc1ccc(C(NCCNc2ccnc3cc(Cl)ccc23)c2nnnn2C(C)(C)C)cc1,,chembl_CYP2C19_IC50,,,,4.99,,,,,,,
Cc1ccc(C)c(Nc2c(Cl)c(C)nc3ccc(-c4cnc(C(C)(C)O)nc4)cc23)c1,,chembl_CYP2C19_IC50,,,,5.55,,,,,,,
Cc1ccc(C)c(Nc2c(Cl)cnc3ccc(-c4cnc(C(C)(C)O)nc4)cc23)c1,,chembl_CYP2C19_IC50,,,,6.22,,,,,,,
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,,chembl_CYP2C19_IC50,,,,5.02,,,,,,,
Cc1ccc(C2(C(=O)N(C)Cc3cccs3)CC2)cc1,,chembl_CYP2C19_IC50,,,,5.35,,,,,,,
Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(C)cn3)cc2)nc1,,chembl_CYP2C19_IC50,,,,7.92,,,,,,,
Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(F)cn3)cc2)nc1,,chembl_CYP2C19_IC50,,,,8.82,,,,,,,
Cc1ccc(CS(=O)(=O)NC(=O)C2(C)CCN(c3nc4c(cc3C#N)C(=O)OC4)CC2)cc1,,chembl_CYP2C19_IC50,,,,4.6,,,,,,,
Cc1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,,chembl_CYP2C19_IC50,,,,5.06,,,,,,,
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,,chembl_CYP2C19_IC50,,,,4.88,,,,,,,
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,,chembl_CYP2C19_IC50,,,,4.44,,,,,,,
Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,,chembl_CYP2C19_IC50,,,,5.96,,,,,,,
Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)[C@H](C)O)C1,,chembl_CYP2C19_IC50,,,,4.96,,,,,,,
Cc1ccc(N/C=N/O)cc1,,chembl_CYP2C19_IC50,,,,4.1,,,,,,,
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,,chembl_CYP2C19_IC50,,,,4.5,,,,,,,
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OCC=CC3c2ccccc2)cc1,,chembl_CYP2C19_IC50,,,,5.55,,,,,,,
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OCCCC3c2ccccc2)cc1,,chembl_CYP2C19_IC50,,,,5.43,,,,,,,
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)ccc2OC(C(C)C)C(C)C)cc1,,chembl_CYP2C19_IC50,,,,5.85,,,,,,,
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,,chembl_CYP2C19_IC50,,,,5.57,,,,,,,
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,,chembl_CYP2C19_IC50,,,,6.46,,,,,,,
Cc1ccc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)cn1,,chembl_CYP2C19_IC50,,,,5.01,,,,,,,
Cc1ccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ccnc23)nc1,,chembl_CYP2C19_IC50,,,,5.16,,,,,,,
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,,chembl_CYP2C19_IC50,,,,5.4,,,,,,,
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cncc(Cl)c1,,chembl_CYP2C19_IC50,,,,6.4,,,,,,,
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,,chembl_CYP2C19_IC50,,,,5.75,,,,,,,
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,,chembl_CYP2C19_IC50,,,,4.99,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2c(=O)n(CC(F)(F)F)c(C)nc21,,chembl_CYP2C19_IC50,,,,4.43,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(Cl)cnc21,,chembl_CYP2C19_IC50,,,,4.58,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(-c3ncc(F)cc3F)cnc21,,chembl_CYP2C19_IC50,,,,5.1,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(-c3nccs3)cnc21,,chembl_CYP2C19_IC50,,,,5.05,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C3CC3)cnc21,,chembl_CYP2C19_IC50,,,,5.34,,,,,,,
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(Br)cccc3nc21,,chembl_CYP2C19_IC50,,,,5.52,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C#N)cc4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,4.68,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.36,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C)cc4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.46,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.92,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)sc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.15,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.07,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4cccc(Cl)c4)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,6.3,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccccc4Cl)oc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.43,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(-c4ccc(Cl)cc4)nc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.47,,,,,,,
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3sc(-c4ccc(Cl)cc4)nc3C)c2)cc1,,chembl_CYP2C19_IC50,,,,5.43,,,,,,,
Cc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)c(C)n1,,chembl_CYP2C19_IC50,,,,5.46,,,,,,,
Cc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cn1,,chembl_CYP2C19_IC50,,,,5.31,,,,,,,
Cc1ccc(Oc2ccc(-c3nnn(CCN)n3)cc2)cc1,,chembl_CYP2C19_IC50,,,,5.85,,,,,,,
Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1ccc(S(=O)(=O)Nc2cc(Oc3ccccc3)ccc2C(=O)O)cc1,,chembl_CYP2C19_IC50,,,,5.51,,,,,,,
Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2C(=O)O)cc1,,chembl_CYP2C19_IC50,,,,5.52,,,,,,,
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,,chembl_CYP2C19_IC50,,,,6.22,,,,,,,
Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,,chembl_CYP2C19_IC50,,,,7.105,,,,,,,
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,,chembl_CYP2C19_IC50,,,,4.41,,,,,,,
Cc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,,chembl_CYP2C19_IC50,,,,4.4,,,,,,,
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1,,chembl_CYP2C19_IC50,,,,4.4,,,,,,,
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1C,,chembl_CYP2C19_IC50,,,,4.47,,,,,,,
Cc1ccc([C@@H](NC(=O)[C@@H](F)c2ccc(Cl)cc2)[C@@H](C)C(=O)O)cc1OCC(C)(C)C#N,,chembl_CYP2C19_IC50,,,,5.21,,,,,,,
Cc1ccc2[nH]c(SCc3ccccn3)nc2c1,,chembl_CYP2C19_IC50,,,,4.3,,,,,,,
Cc1ccc2c(-c3ccc4ncnc(N[C@H](CO)c5ccccc5)c4c3)c[nH]c2n1,,chembl_CYP2C19_IC50,,,,6.62,,,,,,,
Cc1ccc2c(C(=O)O)c(O)c(-c3ccc(Cl)cc3)nc2c1C,,chembl_CYP2C19_IC50,,,,5.7,,,,,,,
Cc1ccc2c(N3CCN(CCc4ccc(F)c(-c5cncnc5)c4)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,5.0,,,,,,,
Cc1ccc2c(N3CCN(CCc4ccc(F)cc4)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,4.5,,,,,,,
Cc1ccc2c(N3CCN(CCc4cccc(-c5cncnc5)c4)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,4.7,,,,,,,
Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,4.22,,,,,,,
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,5.7,,,,,,,
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,5.4,,,,,,,
Cc1ccc2c(N3CCN(CCc4ccccc4)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,4.4,,,,,,,
Cc1ccc2c(Nc3cc(C4CC4)[nH]n3)nc(NCc3ccc(F)cc3F)nc2c1,,chembl_CYP2C19_IC50,,,,4.81,,,,,,,
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,5.4,,,,,,,
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,,chembl_CYP2C19_IC50,,,,5.16,,,,,,,
Cc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,,chembl_CYP2C19_IC50,,,,6.0,,,,,,,
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,,chembl_CYP2C19_IC50,,,,5.3,,,,,,,
Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,chembl_CYP2C19_IC50,,,,6.1,,,,,,,
Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O,,chembl_CYP2C19_IC50,,,,5.28,,,,,,,
Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C#N)ccc4n2)CC1)O3,,chembl_CYP2C19_IC50,,,,3.4461169733561254,,,,,,,
Cc1cccc(-c2[nH]c(NCc3ccc(Cl)cc3F)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,6.4,,,,,,,
Cc1cccc(-c2[nH]c(NCc3ccc(F)c(F)c3)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,6.4,,,,,,,
Cc1cccc(-c2[nH]c(NCc3ccc(F)cc3F)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,6.3,,,,,,,
Cc1cccc(-c2[nH]c(NCc3cccc(Cl)c3F)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,6.3,,,,,,,
Cc1cccc(-c2[nH]c(NCc3cccc(F)c3)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,5.96,,,,,,,
Cc1cccc(-c2[nH]c(NCc3cccc(F)c3F)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,6.22,,,,,,,
Cc1cccc(-c2[nH]c(NCc3ccccc3F)nc2-c2ccc3[nH]ncc3c2)n1,,chembl_CYP2C19_IC50,,,,5.85,,,,,,,
Cc1cccc(-c2cc(C#N)cc(Oc3c(C(F)(F)F)ccn(Cc4n[nH]c(=O)n4C)c3=O)c2)c1,,chembl_CYP2C19_IC50,,,,4.42,,,,,,,
Cc1cccc(-c2ccc3c(c2)[nH]c(=O)c2nc(-c4c(F)cccc4Cl)[nH]c23)c1,,chembl_CYP2C19_IC50,,,,5.05,,,,,,,
Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,,chembl_CYP2C19_IC50,,,,4.75,,,,,,,
Cc1cccc(C(=O)OCCOc2ccc(S(N)(=O)=O)cc2)c1N,,chembl_CYP2C19_IC50,,,,4.8,,,,,,,
Cc1cccc(C(C)(O)c2nc(-n3ccc(NC(=O)c4cscn4)cc3=O)c[nH]2)c1,,chembl_CYP2C19_IC50,,,,4.89,,,,,,,
Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1,,chembl_CYP2C19_IC50,,,,5.37,,,,,,,
Cc1cccc(C)c1-c1ccc(F)c2c1CC[C@H]2Nc1ccc([C@H]2C[C@@H]2C(=O)O)nc1,,chembl_CYP2C19_IC50,,,,5.16,,,,,,,
Cc1cccc(C)c1CCc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,5.38,,,,,,,
Cc1cccc(C)c1CNc1cc(-c2c[nH]c(=O)[nH]c2=O)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,5.47,,,,,,,
Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,6.2,,,,,,,
Cc1cccc(C)c1CNc1cc(-c2ccco2)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,5.5,,,,,,,
Cc1cccc(C)c1CNc1cc(-n2cc(C(N)=O)ccc2=O)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,4.72,,,,,,,
Cc1cccc(C)c1CNc1cc(-n2ccc(=O)cc2)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,4.77,,,,,,,
Cc1cccc(C)c1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,4.77,,,,,,,
Cc1cccc(C)c1CNc1cc(-n2cccn2)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,6.07,,,,,,,
Cc1cccc(C)c1CNc1cc(-n2cnc(CO)n2)cn2c(C)c(C)nc12,,chembl_CYP2C19_IC50,,,,5.07,,,,,,,
